Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
41721,12326843,JE182904,03/29/2021 04:00:00 AM,052XX W IOWA ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,1524,15,37.0,25,04B,1141048.0,1905489.0,2021,04/05/2021 05:04:35 PM,41.896742076,-87.757404189,"(41.896742076, -87.757404189)"
32046,12311620,JE163611,03/09/2021 10:25:00 AM,038XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,213,2,3.0,35,14,1177828.0,1879596.0,2021,03/16/2021 04:52:52 PM,41.824933076,-87.623104662,"(41.824933076, -87.623104662)"
40989,12325703,JE181622,03/27/2021 04:27:00 PM,037XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1133,11,28.0,27,08B,1151743.0,1897452.0,2021,04/03/2021 05:04:00 PM,41.87448398,-87.718334431,"(41.87448398, -87.718334431)"
44458,12330978,JE187988,04/03/2021 01:30:00 AM,013XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2534,25,37.0,23,14,1148807.0,1908543.0,2021,04/10/2021 05:05:58 PM,41.904976105,-87.72882733899998,"(41.904976105, -87.728827339)"
32616,12311854,JE164727,03/10/2021 10:47:00 AM,010XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511,15,29.0,25,08B,1138494.0,1906373.0,2021,03/17/2021 04:51:25 PM,41.899214544,-87.766763308,"(41.899214544, -87.766763308)"
23423,12298871,JE149003,02/21/2021 04:00:00 PM,101XX S OGLESBY AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,True,431,4,7.0,51,04B,1193829.0,1838194.0,2021,02/28/2021 03:48:02 PM,41.710945015,-87.565758129,"(41.710945015, -87.565758129)"
37379,12320025,JE174835,03/20/2021 05:50:00 PM,004XX N WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1831,18,42.0,8,08B,1174661.0,1903052.0,2021,03/27/2021 04:58:28 PM,41.889369287,-87.634022523,"(41.889369287, -87.634022523)"
41053,12326056,JE181911,03/28/2021 01:34:00 AM,069XX S EAST END AVE,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,False,False,332,3,5.0,43,04B,1188973.0,1859409.0,2021,04/04/2021 05:01:16 PM,41.769278449,-87.58286403,"(41.769278449, -87.58286403)"
7512,12274316,JE118444,01/16/2021 11:44:00 AM,0000X E HURON ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1834,18,42.0,8,06,1176505.0,1905079.0,2021,01/23/2021 03:54:52 PM,41.894890041,-87.62718940799999,"(41.894890041, -87.627189408)"
3650,12265486,JE108169,01/09/2021 05:37:00 PM,033XX W LEXINGTON ST,0460,BATTERY,SIMPLE,SIDEWALK,False,True,1134,11,24.0,27,08B,1154293.0,1896506.0,2021,01/16/2021 03:52:53 PM,41.871837537,-87.708997166,"(41.871837537, -87.708997166)"
26352,12303233,JE154549,02/27/2021 10:00:00 PM,040XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2534,25,26.0,23,08B,1149119.0,1909014.0,2021,03/06/2021 03:50:24 PM,41.906262536999996,-87.727669042,"(41.906262537, -87.727669042)"
2084,12260344,JE102150,01/03/2021 01:20:00 PM,061XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,712,7,16.0,68,14,1170697.0,1864117.0,2021,01/16/2021 03:49:23 PM,41.782615834,-87.649717805,"(41.782615834, -87.649717805)"
27731,12304267,JE155783,03/01/2021 08:00:00 AM,092XX S CALUMET AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,633,6,9.0,49,04B,1180208.0,1843725.0,2021,03/08/2021 03:55:51 PM,41.726445153,-87.615471732,"(41.726445153, -87.615471732)"
25433,12301627,JE151548,02/25/2021 03:25:00 AM,104XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,512,5,9.0,49,04A,1178893.0,1835938.0,2021,03/04/2021 03:52:04 PM,41.705106592,-87.620524823,"(41.705106592, -87.620524823)"
47996,12336916,JE195588,04/10/2021 04:00:00 PM,067XX S SOUTH SHORE DR,0810,THEFT,OVER $500,STREET,False,False,331,3,5.0,43,06,1193391.0,1860745.0,2021,04/17/2021 05:31:27 PM,41.772837604,-87.566626344,"(41.772837604, -87.566626344)"
7467,12271347,JE114182,01/16/2021 02:50:00 AM,079XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,624,6,6.0,44,08A,1181614.0,1852401.0,2021,01/23/2021 03:54:52 PM,41.750220802,-87.610054368,"(41.750220802, -87.610054368)"
27188,12306974,JE158978,03/01/2021 01:58:00 PM,013XX W TAYLOR ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1231,12,28.0,28,06,1167456.0,1895700.0,2021,03/08/2021 03:55:51 PM,41.869352917,-87.660693695,"(41.869352917, -87.660693695)"
27154,12306101,JE156341,03/01/2021 08:00:00 PM,020XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1234,12,25.0,31,08B,1162997.0,1891400.0,2021,03/08/2021 03:55:51 PM,41.857648028,-87.67718449,"(41.857648028, -87.67718449)"
4342,12266067,JE108869,01/10/2021 12:45:00 PM,028XX N MAJOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2514,25,30.0,19,08B,1137885.0,1918383.0,2021,01/17/2021 03:49:56 PM,41.932182384,-87.768709771,"(41.932182384, -87.768709771)"
49294,12341882,JE201264,04/11/2021 03:50:00 PM,017XX W HOWARD ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GROCERY FOOD STORE,False,False,2422,24,49.0,1,11,1163126.0,1950347.0,2021,04/20/2021 04:47:09 PM,42.019399236999995,-87.675049485,"(42.019399237, -87.675049485)"
19156,12291016,JE139064,02/08/2021 12:00:00 AM,103XX S TRUMBULL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2211,22,19.0,74,11,1155159.0,1835875.0,2021,02/19/2021 03:45:56 PM,41.705439941,-87.707438217,"(41.705439941, -87.707438217)"
949,12259770,JE101419,01/02/2021 02:53:00 PM,055XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,824,8,14.0,63,08B,1156991.0,1867721.0,2021,01/16/2021 03:49:23 PM,41.792793752,-87.69987098200001,"(41.792793752, -87.699870982)"
1656,12260626,JE102437,01/03/2021 07:25:00 PM,041XX W GRENSHAW ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - GARAGE,False,False,1132,11,24.0,29,04B,1149018.0,1894719.0,2021,01/16/2021 03:49:23 PM,41.867037451,-87.72841022700001,"(41.867037451, -87.728410227)"
3134,12260019,JE101793,01/03/2021 01:07:00 AM,066XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,831,8,17.0,66,08B,1157527.0,1860379.0,2021,01/16/2021 03:49:23 PM,41.772635395,-87.698104411,"(41.772635395, -87.698104411)"
21673,12294629,JE143732,02/17/2021 11:00:00 AM,015XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,CTA BUS STOP,False,False,1213,12,1.0,24,06,1165806.0,1905429.0,2021,02/24/2021 03:49:12 PM,41.896085375,-87.666473716,"(41.896085375, -87.666473716)"
48249,12337393,JE196065,04/11/2021 08:00:00 AM,028XX S KEDVALE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1031,10,22.0,30,08B,1149176.0,1884889.0,2021,04/18/2021 05:28:06 PM,41.840059644,-87.72808455,"(41.840059644, -87.72808455)"
13684,12280832,JE126112,01/28/2021 09:00:00 PM,039XX W 85TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,834,8,18.0,70,08B,1151580.0,1847912.0,2021,02/04/2021 03:52:02 PM,41.738542322,-87.72023041799999,"(41.738542322, -87.720230418)"
43008,12328720,JE185232,03/31/2021 12:22:00 PM,043XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,221,2,4.0,38,08B,1181653.0,1876387.0,2021,04/07/2021 05:14:05 PM,41.816039715,-87.60917120799999,"(41.816039715, -87.609171208)"
10688,12280975,JE126260,01/20/2021 09:00:00 AM,072XX N MC VICKER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1621,16,41.0,12,11,1135284.0,1947875.0,2021,02/02/2021 03:46:23 PM,42.013157756999995,-87.77756515799999,"(42.013157757, -87.777565158)"
6719,12273993,JE118022,01/01/2021 12:01:00 AM,012XX N ASTOR ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1824,18,43.0,8,11,1176525.0,1908614.0,2021,01/22/2021 03:45:58 PM,41.904589797,-87.62700906299999,"(41.904589797, -87.627009063)"
44738,12331860,JE188972,04/04/2021 07:10:00 AM,0000X N LOWER WACKER DR,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,122,1,42.0,32,04B,1173934.0,1900390.0,2021,04/11/2021 05:07:26 PM,41.882080826999996,-87.63677169299999,"(41.882080827, -87.636771693)"
37714,12322204,JE177273,03/21/2021 12:00:00 AM,036XX N PIONEER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1631,16,38.0,17,14,1120753.0,1923270.0,2021,03/28/2021 04:57:44 PM,41.945885296,-87.83156393899998,"(41.945885296, -87.831563939)"
45910,12334036,JE191953,04/06/2021 12:00:00 PM,022XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1033,10,12.0,30,06,1158040.0,1889185.0,2021,04/13/2021 05:27:07 PM,41.851672339000004,-87.69544006299999,"(41.851672339, -87.695440063)"
31474,12310039,JE162697,03/08/2021 11:50:00 AM,048XX W RICE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,15,37.0,25,08B,1143919.0,1905217.0,2021,03/15/2021 04:48:08 PM,41.895942308,-87.746866179,"(41.895942308, -87.746866179)"
46965,12335785,JE194075,04/08/2021 10:30:00 PM,023XX S KIRKLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,1013,10,22.0,29,14,1147720.0,1888137.0,2021,04/15/2021 05:38:17 PM,41.849000616,-87.73334425700001,"(41.849000616, -87.733344257)"
45627,12333649,JE191636,04/06/2021 04:45:00 PM,013XX W 68TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,724,3,17.0,67,14,1186612.0,1860182.0,2021,04/29/2021 04:49:22 PM,41.771455834,-87.591493791,"(41.771455834, -87.591493791)"
21388,12296523,JE145703,02/12/2021 10:15:00 AM,050XX N WINTHROP AVE,0890,THEFT,FROM BUILDING,CHA APARTMENT,False,False,2033,20,48.0,3,06,1167958.0,1933798.0,2021,02/23/2021 03:45:37 PM,41.973885119,-87.657748827,"(41.973885119, -87.657748827)"
22163,12295558,JE145006,02/18/2021 11:00:00 AM,078XX S EUCLID AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,414,4,8.0,43,14,1190563.0,1853373.0,2021,02/25/2021 03:51:59 PM,41.752676943000004,-87.577230398,"(41.752676943, -87.577230398)"
2869,12263897,JE105685,01/06/2021 11:18:00 AM,0000X W ILLINOIS ST,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,1831,18,42.0,8,06,1175666.0,1903593.0,2021,01/16/2021 03:49:23 PM,41.890831286,-87.63031551,"(41.890831286, -87.63031551)"
36605,12322785,JE177284,02/14/2021 12:00:00 AM,0000X S CALIFORNIA AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,False,False,1124,11,27.0,27,11,1157732.0,1899784.0,2021,03/26/2021 04:58:11 PM,41.880763355,-87.696281826,"(41.880763355, -87.696281826)"
24231,12303538,JE154908,01/17/2021 12:00:00 AM,062XX S OAK PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,False,False,812,8,23.0,64,11,1132158.0,1862532.0,2021,03/02/2021 03:47:53 PM,41.779020199,-87.791052371,"(41.779020199, -87.791052371)"
36015,12317446,JE171621,03/17/2021 01:00:00 PM,058XX S CARPENTER ST,0810,THEFT,OVER $500,STREET,False,False,712,7,16.0,68,06,1170307.0,1866231.0,2021,03/24/2021 05:06:10 PM,41.788425396,-87.651086159,"(41.788425396, -87.651086159)"
26383,12302409,JE153603,02/27/2021 01:12:00 AM,002XX W WACKER DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42.0,32,14,1174533.0,1902121.0,2021,03/06/2021 03:50:24 PM,41.886817431,-87.63452043,"(41.886817431, -87.63452043)"
43061,12329360,JE186023,04/01/2021 09:50:00 AM,049XX W ERIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1532,15,37.0,25,14,1143218.0,1903861.0,2021,04/08/2021 05:05:01 PM,41.892234406,-87.749474726,"(41.892234406, -87.749474726)"
10244,12277842,JE116784,01/19/2021 03:36:00 AM,033XX N OKETO AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,1631,16,29.0,17,06,1126232.0,1921246.0,2021,01/29/2021 03:44:00 PM,41.940241413,-87.81146984700001,"(41.940241413, -87.811469847)"
29777,12309210,JE161746,03/05/2021 12:00:00 AM,001XX N GARLAND CT,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,111,1,42.0,32,11,1177041.0,1901093.0,2021,03/12/2021 03:54:10 PM,41.88394013,-87.625341638,"(41.88394013, -87.625341638)"
46,12261317,JE102935,01/03/2021 10:10:00 PM,020XX W IOWA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1212,12,2.0,24,06,,,2021,01/10/2021 03:51:53 PM,,,
14542,12281995,JE127512,01/30/2021 10:40:00 AM,061XX N BROADWAY,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,2433,24,48.0,77,06,1167183.0,1941083.0,2021,02/06/2021 03:52:06 PM,41.993892087,-87.660388215,"(41.993892087, -87.660388215)"
18279,12291592,JE139788,02/12/2021 01:20:00 PM,037XX N BROADWAY,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,1925,19,46.0,6,08A,1170552.0,1924871.0,2021,02/19/2021 03:48:53 PM,41.94933263,-87.64847244,"(41.94933263, -87.64847244)"
16471,12285642,JE132005,02/04/2021 08:11:00 AM,075XX W FOREST PRESERVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1631,16,38.0,17,08B,1124865.0,1924574.0,2021,02/11/2021 03:47:49 PM,41.949396581,-87.81642037600002,"(41.949396581, -87.816420376)"
9922,12274906,JE118872,01/21/2021 10:00:00 AM,028XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1222,12,27.0,27,08B,1157579.0,1900559.0,2021,01/28/2021 03:49:05 PM,41.882893144,-87.696822525,"(41.882893144, -87.696822525)"
34097,12314667,JE168267,03/13/2021 08:20:00 PM,100XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22,34.0,73,08B,1170427.0,1838150.0,2021,03/20/2021 04:52:03 PM,41.711364775,-87.651462136,"(41.711364775, -87.651462136)"
31746,12311207,JE164088,03/09/2021 05:25:00 PM,008XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1132,11,24.0,26,14,1149847.0,1895985.0,2021,03/16/2021 04:52:52 PM,41.870495432,-87.72533391399998,"(41.870495432, -87.725333914)"
18936,12290029,JE137807,02/09/2021 08:00:00 PM,027XX N MONTCLARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2512,25,29.0,18,14,1128286.0,1917363.0,2021,02/19/2021 03:45:56 PM,41.929551425999996,-87.804008668,"(41.929551426, -87.804008668)"
19454,12291799,JE140156,02/05/2021 12:00:00 PM,066XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,831,8,17.0,66,14,1157196.0,1860376.0,2021,02/19/2021 03:45:56 PM,41.772633865,-87.69931785799999,"(41.772633865, -87.699317858)"
2842,12262490,JE104683,01/05/2021 08:00:00 PM,036XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,RESIDENCE,False,False,212,2,4.0,35,06,1179455.0,1880932.0,2021,01/16/2021 03:49:23 PM,41.828562099,-87.61709486,"(41.828562099, -87.61709486)"
12025,12280303,JE125464,01/25/2021 08:45:00 PM,086XX S MARQUETTE AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,423,4,7.0,46,08B,1195657.0,1848139.0,2021,02/01/2021 03:48:35 PM,41.738190071,-87.558736016,"(41.738190071, -87.558736016)"
26141,12303106,JE154115,02/26/2021 03:30:00 PM,009XX W CARMEN AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,2024,20,48.0,3,06,,,2021,03/05/2021 03:49:32 PM,,,
9215,12286247,JE128624,01/31/2021 07:00:00 PM,122XX S THROOP ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),False,False,524,5,34.0,53,04A,1169880.0,1823666.0,2021,02/09/2021 03:44:55 PM,41.671630191,-87.65388378,"(41.671630191, -87.65388378)"
1633,12261805,JE103770,01/04/2021 05:30:00 PM,049XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1533,15,28.0,25,14,1143691.0,1898221.0,2021,01/16/2021 03:49:23 PM,41.876748723,-87.74787888799999,"(41.876748723, -87.747878888)"
13025,12280324,JE124644,01/27/2021 12:47:00 PM,057XX W ERIE ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1511,15,29.0,25,08A,1137971.0,1903720.0,2021,02/03/2021 03:58:22 PM,41.891943843,-87.768748427,"(41.891943843, -87.768748427)"
12232,12282915,JE128528,01/22/2021 12:32:00 PM,104XX S WALLACE ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,2233,22,34.0,49,06,1174150.0,1835631.0,2021,02/02/2021 03:46:23 PM,41.704370559000004,-87.637902149,"(41.704370559, -87.637902149)"
46999,12336291,JE194358,04/08/2021 06:40:00 PM,066XX N California Ave,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2412,24,50.0,2,06,1156460.0,1943912.0,2021,04/15/2021 05:38:17 PM,42.001879431999996,-87.699754897,"(42.001879432, -87.699754897)"
23189,12297747,JE147886,02/21/2021 01:00:00 PM,020XX W SUPERIOR ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,1221,12,1.0,24,08A,1162759.0,1904933.0,2021,02/28/2021 03:48:02 PM,41.894788755,-87.677678629,"(41.894788755, -87.677678629)"
14191,12281673,JE127107,01/29/2021 09:00:00 PM,058XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,715,7,15.0,67,08B,1165671.0,1866162.0,2021,02/05/2021 03:47:46 PM,41.788335744,-87.668086615,"(41.788335744, -87.668086615)"
49723,12340089,JE199013,04/14/2021 08:47:00 AM,007XX S OAKLEY BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1225,12,28.0,28,08B,1161170.0,1896687.0,2021,04/21/2021 04:52:37 PM,41.872194183000005,-87.683743825,"(41.872194183, -87.683743825)"
36369,12318933,JE173163,03/18/2021 10:55:00 PM,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,42.0,32,06,1176905.0,1901744.0,2021,03/25/2021 04:55:39 PM,41.885729587,-87.62582132899998,"(41.885729587, -87.625821329)"
42152,12328641,JE185026,03/30/2021 07:30:00 PM,047XX N AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17,35.0,14,14,1149866.0,1931319.0,2021,04/06/2021 05:03:58 PM,41.967454812,-87.724342963,"(41.967454812, -87.724342963)"
38836,12321978,JE177027,03/23/2021 07:30:00 AM,038XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,1122,11,28.0,26,08B,1150666.0,1900938.0,2021,03/30/2021 04:51:43 PM,41.884071054,-87.722197591,"(41.884071054, -87.722197591)"
17218,12287210,JE134138,02/06/2021 07:30:00 AM,105XX S AVENUE J,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,432,4,10.0,52,06,1202503.0,1835657.0,2021,02/13/2021 03:48:24 PM,41.703766709,-87.534079082,"(41.703766709, -87.534079082)"
41079,12326165,JE182043,03/28/2021 01:00:00 AM,013XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1811,18,2.0,7,14,1166801.0,1916058.0,2021,04/04/2021 05:01:16 PM,41.925230739,-87.662513983,"(41.925230739, -87.662513983)"
34884,12316603,JE170549,03/15/2021 09:00:00 PM,016XX W FARGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2422,24,49.0,1,11,1164171.0,1949490.0,2021,03/22/2021 04:53:29 PM,42.017025497,-87.671228409,"(42.017025497, -87.671228409)"
46996,12335503,JE193693,04/08/2021 10:00:00 AM,002XX W 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,522,5,34.0,53,14,1176800.0,1828686.0,2021,04/15/2021 05:38:17 PM,41.685253328,-87.62840644299999,"(41.685253328, -87.628406443)"
30411,12309183,JE161700,03/06/2021 11:00:00 PM,019XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1221,12,1.0,24,14,1163381.0,1905022.0,2021,03/13/2021 03:51:08 PM,41.895019911999995,-87.675391692,"(41.895019912, -87.675391692)"
11717,12277302,JE121902,01/24/2021 11:39:00 AM,052XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2011,20,40.0,4,06,1158514.0,1934867.0,2021,01/31/2021 03:48:03 PM,41.977017622,-87.692447486,"(41.977017622, -87.692447486)"
17853,12289598,JE137070,02/08/2021 10:00:00 PM,017XX W WINONA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2032,20,40.0,3,14,1163810.0,1934246.0,2021,02/15/2021 03:50:56 PM,41.975203197,-87.67298937,"(41.975203197, -87.67298937)"
41932,12327335,JE183226,03/29/2021 02:07:00 PM,066XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,321,3,5.0,42,08B,1186208.0,1861294.0,2021,04/05/2021 05:04:35 PM,41.774516813000005,-87.592939605,"(41.774516813, -87.592939605)"
21016,12296034,JE143106,02/14/2021 02:00:00 AM,013XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2531,25,29.0,25,14,1138428.0,1908345.0,2021,02/23/2021 03:45:37 PM,41.904627147,-87.766957908,"(41.904627147, -87.766957908)"
36001,12317221,JE171321,03/17/2021 10:20:00 AM,071XX S OGLESBY AVE,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,False,False,334,3,5.0,43,08B,1193115.0,1858145.0,2021,03/24/2021 05:06:10 PM,41.765709761,-87.567722907,"(41.765709761, -87.567722907)"
21698,12298447,JE148567,02/07/2021 12:01:00 AM,077XX W THORNDALE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41.0,10,11,1123516.0,1938166.0,2021,02/24/2021 03:46:17 PM,41.986716794,-87.82108050299999,"(41.986716794, -87.821080503)"
19334,12289807,JE137468,02/09/2021 09:19:00 PM,013XX N KOSTNER AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,False,True,2533,25,37.0,23,04B,1146793.0,1908713.0,2021,02/19/2021 03:45:56 PM,41.905481310999996,-87.736221102,"(41.905481311, -87.736221102)"
14704,12282324,JE127963,01/30/2021 04:00:00 PM,008XX W KINZIE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1214,12,27.0,24,11,1170560.0,1902893.0,2021,02/06/2021 03:52:06 PM,41.889023705999996,-87.64908762200001,"(41.889023706, -87.649087622)"
22910,12300978,JE151817,01/01/2021 07:00:00 AM,005XX W ENGLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,711,7,20.0,68,11,1173836.0,1863477.0,2021,02/27/2021 03:44:15 PM,41.780790545,-87.638228311,"(41.780790545, -87.638228311)"
7092,12271223,JE114607,01/15/2021 07:22:00 PM,050XX N MASON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1622,16,45.0,11,06,1135528.0,1933341.0,2021,01/22/2021 03:48:10 PM,41.973270921,-87.777014757,"(41.973270921, -87.777014757)"
35334,12318030,JE171494,03/16/2021 10:00:00 PM,052XX W WINNEMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1623,16,45.0,11,14,1140619.0,1933088.0,2021,03/23/2021 05:03:34 PM,41.972484422,-87.758299956,"(41.972484422, -87.758299956)"
13757,12280448,JE125637,01/28/2021 12:48:00 PM,058XX W NORTH AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2531,25,29.0,25,06,1137336.0,1910045.0,2021,02/21/2021 03:46:28 PM,41.909311865999996,-87.770928258,"(41.909311866, -87.770928258)"
1504,12261578,JE102273,01/03/2021 04:17:00 PM,011XX N KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1111,11,37.0,23,08B,1148167.0,1907446.0,2021,01/16/2021 03:49:23 PM,41.901978177,-87.73120656,"(41.901978177, -87.73120656)"
45514,12333551,JE191482,04/06/2021 05:20:00 PM,068XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722,7,6.0,69,08B,1176578.0,1859650.0,2021,04/13/2021 05:27:07 PM,41.770227581,-87.62829069799999,"(41.770227581, -87.628290698)"
36651,12318870,JE173328,03/19/2021 12:55:00 PM,050XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1533,15,29.0,25,08A,1142802.0,1894225.0,2021,03/26/2021 05:00:56 PM,41.865799781,-87.75124255700001,"(41.865799781, -87.751242557)"
